24
bank certificates company crude cts dollar exchange grain inc it japan market mln more oil opec pct port rate shipping strike trade u vs 
0 0 0 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 3 
0 0 0 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 4 
0 0 0 0 2 0 0 0 1 0 0 0 6 0 0 0 0 0 0 0 0 0 0 4 
0 0 1 0 0 0 0 0 1 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 1 0 0 0 0 0 4 4 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 1 0 0 2 9 0 3 8 4 0 0 4 0 0 0 0 0 0 0 
0 0 8 0 0 0 0 0 3 1 0 1 2 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 4 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
0 0 3 0 0 0 0 0 3 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 5 0 0 0 4 2 4 0 1 0 0 0 0 0 0 0 8 8 0 
0 0 0 0 4 0 0 0 1 0 0 0 4 0 0 0 0 0 0 0 0 0 0 6 
0 0 0 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 3 
0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 3 
1 0 8 0 0 0 1 0 2 13 0 2 6 0 0 0 1 0 0 0 0 0 1 0 
0 0 5 0 0 0 0 0 0 1 0 0 4 0 0 0 1 0 0 0 0 0 0 0 
0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 2 0 0 0 0 0 0 0 
0 0 1 0 2 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 2 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 0 1 0 0 0 1 0 0 3 0 0 4 0 2 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 2 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 2 0 0 0 0 0 0 0 4 0 0 0 1 0 0 0 0 0 0 3 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 4 
0 0 1 0 0 0 0 0 3 1 0 0 4 0 0 0 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 3 
0 0 0 0 8 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 12 
0 0 0 0 0 0 0 0 0 4 2 0 0 0 0 0 0 0 0 0 0 6 0 0 
0 0 0 0 2 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 3 
0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 2 1 0 0 1 3 5 1 0 0 0 0 0 1 0 0 7 2 0 
0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 3 2 0 
0 0 2 1 0 0 0 0 0 1 0 1 0 0 2 0 0 0 0 0 0 0 0 0 
0 0 3 0 0 0 0 0 3 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 4 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 6 
0 0 0 0 2 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 3 
0 0 1 0 2 0 0 0 1 0 0 0 5 0 0 0 0 0 0 0 0 0 0 4 
0 0 1 0 1 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 3 
0 0 0 0 4 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 6 
0 0 1 0 4 0 0 0 1 0 0 0 3 0 0 0 0 0 0 0 0 0 0 4 
0 0 0 0 1 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 3 
0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 0 0 3 1 0 0 0 0 0 0 0 0 4 2 0 
0 0 2 0 1 0 0 0 1 3 0 0 0 0 0 0 0 0 1 0 0 0 0 0 
0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 
0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 3 0 1 0 0 0 0 0 0 0 0 7 6 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 3 0 0 0 2 0 0 1 0 0 5 0 
0 0 0 0 2 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 6 
0 0 1 0 0 0 0 0 3 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 3 0 0 0 0 0 1 0 0 0 5 0 0 0 4 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 4 0 0 3 1 0 0 3 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 3 0 0 0 0 0 0 0 0 0 0 3 
0 0 0 0 0 0 0 0 0 3 0 0 2 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 4 
0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 3 
0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
0 0 0 0 4 0 0 0 1 0 0 0 4 0 0 0 0 0 0 0 0 0 0 6 
0 0 0 0 7 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 10 
0 0 0 0 1 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 6 
0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 2 0 
0 0 0 0 2 0 0 0 0 0 0 0 5 0 0 0 1 0 0 0 0 0 0 5 
0 0 1 0 1 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 
0 0 9 0 7 0 0 0 0 3 0 0 2 0 0 0 0 0 0 0 0 0 0 0 
0 0 2 8 0 0 0 0 0 3 0 0 0 0 8 0 1 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 1 0 0 0 6 0 0 0 0 0 0 0 0 0 0 3 
0 0 0 0 1 0 0 0 4 0 0 0 10 0 0 0 0 0 0 0 0 0 0 10 
0 0 1 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 5 0 
0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 1 0 0 0 0 0 
0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0 
0 1 0 0 0 0 1 0 1 2 0 0 5 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 3 
0 0 1 0 2 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 4 
0 0 0 0 0 1 1 0 1 0 0 0 2 0 0 0 0 0 1 0 0 0 1 3 
0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 0 1 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 0 3 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 
0 0 0 0 3 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 
0 0 0 0 7 0 0 0 1 0 0 0 4 0 0 0 0 0 0 0 0 0 0 6 
0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 
0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 
0 0 0 0 4 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 6 
0 0 0 0 4 0 0 0 1 0 0 0 4 0 0 0 0 0 0 0 0 0 0 7 
0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
0 0 0 0 3 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 6 
0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 1 0 1 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 3 
0 0 0 0 0 0 0 0 1 1 0 1 2 0 0 0 0 0 0 0 0 0 0 0 
0 0 2 0 1 0 0 0 1 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 7 3 0 0 3 0 0 7 0 0 14 1 8 0 3 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 10 
0 0 2 0 0 0 0 0 1 3 0 0 2 0 0 0 2 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 
0 0 6 0 0 0 0 0 0 7 0 0 3 0 0 0 1 0 2 0 0 0 0 0 
0 0 0 0 2 0 0 0 1 0 0 0 6 0 0 0 0 0 0 0 0 0 0 7 
0 0 1 0 0 0 1 0 2 3 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 1 0 0 2 0 0 4 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 1 0 0 0 6 0 1 0 0 0 0 0 0 0 0 3 
0 0 1 0 1 0 0 0 1 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
1 0 3 0 0 0 0 0 1 1 0 0 2 0 0 0 1 0 0 0 0 0 0 0 
0 0 0 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 4 
0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 3 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
0 0 0 0 2 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 4 
3 0 0 0 0 4 1 0 1 1 1 5 0 1 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 3 
0 0 1 0 0 0 1 0 1 4 0 0 0 0 0 0 3 0 0 0 0 0 0 0 
0 0 3 0 0 0 0 0 0 5 0 0 0 0 0 0 5 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 1 4 0 0 0 0 0 0 2 0 0 0 0 0 0 0 
1 1 0 0 0 3 0 0 1 4 0 1 0 1 0 0 11 0 25 0 0 0 2 0 
0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 
0 0 0 0 2 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 3 
0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
6 0 3 0 0 0 0 0 0 5 0 1 8 3 1 0 5 0 0 0 0 0 0 0 
0 0 0 0 0 0 2 0 0 4 1 1 0 2 2 1 0 0 1 0 0 0 1 0 
0 0 0 0 4 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 6 
0 0 1 0 0 0 1 0 1 3 0 0 0 0 0 0 3 0 0 0 0 0 0 0 
0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
0 0 0 0 2 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 1 0 3 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 7 0 0 0 0 0 2 7 0 1 0 0 0 0 3 0 1 0 0 0 0 0 
0 0 0 0 0 0 0 14 0 9 0 0 2 3 1 0 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 3 6 0 
10 0 0 0 0 0 1 0 0 2 0 0 4 6 0 0 10 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 
0 0 3 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 
1 0 0 0 0 0 0 0 0 1 0 3 3 0 0 0 0 0 0 0 0 0 1 0 
4 0 0 0 0 0 0 0 0 1 0 2 5 0 0 0 3 0 0 0 0 0 1 0 
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 
0 0 0 0 0 0 0 0 2 2 0 0 1 0 0 0 2 0 0 0 0 0 1 0 
0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 
2 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 7 0 3 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 
0 0 2 0 0 0 0 0 0 2 0 0 0 0 0 0 4 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 2 0 0 0 0 0 0 2 0 0 1 1 0 0 1 0 0 0 0 0 1 0 
4 0 0 0 0 0 1 0 0 0 0 1 0 2 0 0 7 0 4 0 0 0 0 0 
2 0 0 0 0 0 0 0 0 1 0 2 1 0 0 0 0 0 0 0 0 0 1 0 
0 0 2 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 2 0 0 0 0 0 0 2 0 0 1 1 0 0 1 0 0 0 0 0 1 0 
0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
2 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 7 0 3 0 0 0 1 0 
0 0 1 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 11 
0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 4 
0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 10 
0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 1 0 0 0 0 0 2 0 
1 0 0 0 0 2 0 0 0 1 0 5 0 0 0 0 1 0 4 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 1 2 0 0 1 0 0 0 1 0 0 0 0 0 3 0 
1 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 1 0 
0 0 1 0 0 0 0 0 1 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 3 0 0 0 0 3 0 1 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 2 0 0 0 1 0 0 0 3 0 0 0 1 0 0 0 0 0 0 7 
0 0 0 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 10 
0 0 0 0 2 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 3 
0 0 1 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 2 0 0 0 1 0 0 0 7 0 0 0 2 0 0 0 0 0 0 6 
0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 4 0 0 0 0 0 2 2 1 0 2 1 0 0 2 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 1 4 0 0 2 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 4 1 0 0 1 0 0 0 10 0 0 0 0 0 0 0 0 0 0 8 
0 0 0 0 0 0 0 0 1 0 0 0 12 0 2 0 0 0 0 0 0 0 0 6 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 
0 0 0 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 4 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 3 0 0 0 1 0 
0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 
0 0 1 0 0 0 1 0 3 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 3 0 0 0 1 0 
0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 2 0 0 0 0 0 1 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 1 0 0 0 1 2 0 0 2 0 0 0 1 0 0 0 0 0 0 0 
0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
0 0 2 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 
2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 3 0 2 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 2 0 2 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 2 0 0 0 0 0 
3 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 
2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0 
0 0 2 0 0 0 0 0 0 4 0 0 2 0 0 0 1 0 0 0 0 0 0 0 
0 0 0 0 1 0 0 0 1 0 0 0 7 0 0 0 0 0 0 0 0 0 0 6 
0 0 0 0 3 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 6 
0 0 0 0 0 0 1 0 3 1 0 0 3 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 4 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 6 
0 0 0 0 2 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 3 
0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 3 
0 0 1 0 1 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 
0 0 0 0 4 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 
5 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 
4 0 1 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 0 1 0 0 0 0 4 0 0 3 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 1 0 0 0 1 0 0 0 5 0 0 0 0 0 0 0 0 0 0 3 
0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 4 
0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 2 0 0 0 2 0 0 0 0 0 0 0 0 0 0 2 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0 
0 0 0 0 2 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 3 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 2 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 2 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 
0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 
0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 0 0 0 2 1 0 0 0 1 0 0 0 0 0 0 0 0 2 0 
0 0 0 0 2 0 0 0 1 0 0 0 4 0 1 0 0 0 0 0 0 0 0 6 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 1 0 0 0 1 0 0 0 7 0 0 0 0 0 0 0 0 0 0 3 
0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 
0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 2 0 0 0 0 0 
0 0 0 0 4 0 0 0 1 0 0 0 4 0 0 0 0 0 0 0 0 0 0 6 
0 0 3 0 0 0 1 0 0 0 0 1 6 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 3 0 0 0 0 0 0 3 0 0 1 0 0 0 1 0 0 0 0 0 1 0 
0 0 1 0 0 0 0 0 2 2 0 0 1 1 0 0 3 0 0 0 0 0 0 0 
0 0 6 0 0 0 0 0 1 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 
1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 5 0 0 3 0 0 0 1 0 1 0 0 0 0 0 
0 0 0 0 4 0 0 0 1 0 0 0 4 0 0 0 0 0 0 0 0 0 0 6 
0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 
0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 
1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 
3 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 3 0 1 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 6 
0 0 0 0 4 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 
0 0 0 0 3 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 8 
0 0 3 0 0 0 0 0 2 5 0 0 3 0 0 0 1 0 0 0 0 0 0 0 
6 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 3 0 2 0 0 0 0 0 
0 0 0 0 2 0 0 0 1 0 0 0 4 0 0 0 0 0 0 0 0 0 0 6 
0 0 1 0 0 0 1 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 5 0 0 0 0 0 
5 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 
1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 3 0 0 0 1 0 
2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 2 0 0 0 0 0 0 0 
0 0 0 0 4 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 7 
2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 2 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
0 0 0 0 8 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 6 
0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 
